Product ID,Product Name,Price,Currency,Colors,URL,Rating,Total Ratings,Fit,Rating Count
E457126-000,PEACE FOR ALL (Tadao Ando) Áo Thun Ngắn Tay,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E457126-000?colorCode=COL00&sizeCode=SMA002,5,9,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 9}"
E457125-000,PEACE FOR ALL Áo Thun | Kosuke Kawamura,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E457125-000?colorCode=COL09&sizeCode=SMA002,4.83,6,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 5}"
E457124-000,PEACE FOR ALL (Kashiwa Sato) Áo Thun Ngắn Tay,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E457124-000?colorCode=COL00&sizeCode=SMA002,5,9,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 9}"
E457123-000,PEACE FOR ALL (Rei Inamoto) Áo Thun Ngắn Tay,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E457123-000?colorCode=COL09&sizeCode=SMA002,4.61,18,3.06,"{'one': 1, 'two': 0, 'three': 0, 'four': 3, 'five': 14}"
E457122-000,PEACE FOR ALL (Shingo Kunieda) Áo Thun Ngắn Tay,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E457122-000?colorCode=COL09&sizeCode=SMA002,4.78,9,2.67,"{'one': 0, 'two': 0, 'three': 0, 'four': 2, 'five': 7}"
E457121-000,PEACE FOR ALL Áo Thun | Kei Nishikori,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E457121-000?colorCode=COL00&sizeCode=SMA002,5,3,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 3}"
E457120-000,PEACE FOR ALL (Ayumu Hirano) Áo Thun Ngắn Tay,391000.0000,VND,['NAVY'],https://www.uniqlo.com/vn/vi/products/E457120-000?colorCode=COL69&sizeCode=SMA002,4.88,8,3.38,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 7}"
E457119-000,PEACE FOR ALL Áo Thun | Adam Scott,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E457119-000?colorCode=COL09&sizeCode=SMA002,4.8,15,3.13,"{'one': 0, 'two': 0, 'three': 1, 'four': 1, 'five': 13}"
E457118-000,PEACE FOR ALL Áo Thun | Gordon Reid,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E457118-000?colorCode=COL00&sizeCode=SMA002,5,6,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 6}"
E457117-000,PEACE FOR ALL Áo Thun | Shinya Yamanaka,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E457117-000?colorCode=COL00&sizeCode=SMA002,4.83,12,2.92,"{'one': 0, 'two': 0, 'three': 0, 'four': 2, 'five': 10}"
E457111-000,PEACE FOR ALL Haruki Murakami Áo Thun Ngắn Tay,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E457111-000?colorCode=COL00&sizeCode=SMA002,4.97,37,3.11,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 36}"
E475077-000,Áo Len Dệt 3D | Kẻ Sọc,588000.0000,VND,"['OFF WHITE', 'BLACK']",https://www.uniqlo.com/vn/vi/products/E475077-000?colorCode=COL01&sizeCode=SMA002,5,7,3.14,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 7}"
E475076-000,Áo Len Dệt 3D,588000.0000,VND,"['OFF WHITE', 'BLACK', 'PINK', 'WINE', 'GREEN']",https://www.uniqlo.com/vn/vi/products/E475076-000?colorCode=COL01&sizeCode=SMA002,4.9,10,3.2,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 9}"
E471218-000,Áo Len Dệt 3D Vải Cotton Cổ Tròn | Kẻ Sọc,686000.0000,VND,"['WHITE', 'BLACK', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E471218-000?colorCode=COL00&sizeCode=SMA002,4.91,70,3.09,"{'one': 0, 'two': 1, 'three': 0, 'four': 3, 'five': 66}"
E461090-000,Áo Len Dệt 3D Vải Cotton Cổ Tròn,686000.0000,VND,"['OFF WHITE', 'BLACK', 'PINK', 'BEIGE']",https://www.uniqlo.com/vn/vi/products/E461090-000?colorCode=COL01&sizeCode=SMA002,4.7,137,3.17,"{'one': 4, 'two': 1, 'three': 4, 'four': 14, 'five': 114}"
E473011-000,Áo Len Vải Cotton Pha | Không Tay,588000.0000,VND,"['OFF WHITE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E473011-000?colorCode=COL01&sizeCode=SMA003,4.75,4,3.25,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 3}"
E469430-000,Áo Len Sợi Souffle Cổ Cao,686000.0000,VND,"['OFF WHITE', 'DARK GRAY', 'WINE', 'BEIGE', 'LIGHT GREEN', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E469430-000?colorCode=COL01&sizeCode=SMA002,5,8,3.25,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 8}"
E473165-000,Áo Len Cardigan Sợi Souffle Dáng Ngắn | Cổ V | Kẻ Sọc,686000.0000,VND,"['OFF WHITE', 'GRAY']",https://www.uniqlo.com/vn/vi/products/E473165-000?colorCode=COL01&sizeCode=SMA002,4.95,77,3.16,"{'one': 0, 'two': 0, 'three': 0, 'four': 4, 'five': 73}"
E473164-000,Áo Len Cardigan Sợi Souffle Cổ V Dáng Ngắn,686000.0000,VND,"['OFF WHITE', 'DARK GRAY', 'PINK', 'BEIGE', 'LIGHT GREEN', 'BLUE', 'PURPLE']",https://www.uniqlo.com/vn/vi/products/E473164-000?colorCode=COL01&sizeCode=SMA002,4.96,162,3.17,"{'one': 0, 'two': 0, 'three': 0, 'four': 6, 'five': 156}"
E473051-000,Áo Len Sợi Souffle Cổ Tròn | Color Block,686000.0000,VND,"['GRAY', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E473051-000?colorCode=COL06&sizeCode=SMA002,4.88,16,3.44,"{'one': 0, 'two': 0, 'three': 0, 'four': 2, 'five': 14}"
E469429-000,Áo Len Sợi Souffle Cổ Tròn,686000.0000,VND,"['OFF WHITE', 'LIGHT GRAY', 'DARK GRAY', 'PINK', 'WINE', 'LIGHT GREEN', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E469429-000?colorCode=COL01&sizeCode=SMA002,4.85,46,3.15,"{'one': 0, 'two': 0, 'three': 1, 'four': 5, 'five': 40}"
E472272-000,Áo Len Merino Vải Gân Cổ Tròn | Kẻ Sọc,588000.0000,VND,"['OFF WHITE', 'BLACK', 'WINE']",https://www.uniqlo.com/vn/vi/products/E472272-000?colorCode=COL01&sizeCode=SMA002,5,2,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 2}"
E471596-000,Áo Len Merino Vải Gân Cổ Tròn | Tay Lỡ,588000.0000,VND,"['OFF WHITE', 'GRAY', 'BLACK', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E471596-000?colorCode=COL01&sizeCode=SMA002,5,1,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 1}"
E469410-000,Áo Len Merino Cổ Tròn,784000.0000,VND,"['GRAY', 'BLACK', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E469410-000?colorCode=COL03&sizeCode=SMA003,4.45,11,3.18,"{'one': 0, 'two': 1, 'three': 0, 'four': 3, 'five': 7}"
E471611-000,Áo Len Vặn Thừng Cổ Tròn,588000.0000,VND,"['OFF WHITE', 'GRAY', 'PINK', 'BEIGE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E471611-000?colorCode=COL01&sizeCode=SMA002,4.84,55,2.93,"{'one': 0, 'two': 2, 'three': 1, 'four': 1, 'five': 51}"
E470910-000,Áo Cardigan Chống UV Cổ Tròn | Chống Nắng | Kẻ Sọc,489000.0000,VND,"['OFF WHITE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E470910-000?colorCode=COL01&sizeCode=SMA002,4.89,66,3.06,"{'one': 0, 'two': 0, 'three': 0, 'four': 7, 'five': 59}"
E465484-000,Áo Cardigan Chống UV Cổ Tròn,489000.0000,VND,"['OFF WHITE', 'BLACK', 'PINK', 'BEIGE']",https://www.uniqlo.com/vn/vi/products/E465484-000?colorCode=COL01&sizeCode=SMA002,4.86,174,3.01,"{'one': 0, 'two': 0, 'three': 3, 'four': 18, 'five': 153}"
E471229-000,Áo Len Sợi Souffle Cổ Tròn,784000.0000,VND,"['GRAY', 'BEIGE', 'LIGHT GREEN', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E471229-000?colorCode=COL07&sizeCode=SMA002,5,9,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 9}"
E469473-000,Áo Len Sợi Souffle Half-Zip,784000.0000,VND,"['DARK GRAY', 'BLACK', 'BEIGE', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E469473-000?colorCode=COL08&sizeCode=SMA003,5,3,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 3}"
E475666-000,Áo Sơ Mi Vải Cotton | Kẻ Sọc,588000.0000,VND,"['WHITE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E475666-000?colorCode=COL00&sizeCode=SMA002,N/A,N/A,N/A,{}
E473352-000,Áo Kiểu Vải Satin Diềm Nhún,784000.0000,VND,['NATURAL'],https://www.uniqlo.com/vn/vi/products/E473352-000?colorCode=COL30&sizeCode=SMA003,N/A,N/A,N/A,{}
E473144-000,Áo Kiểu Xếp Ly Vải Dạ Mềm | Caro,588000.0000,VND,"['RED', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E473144-000?colorCode=COL13&sizeCode=SMA002,4.81,16,3.5,"{'one': 0, 'two': 1, 'three': 0, 'four': 0, 'five': 15}"
E472092-000,Áo Kiểu Vải Satin Diềm Nhún,784000.0000,VND,"['BLACK', 'NATURAL']",https://www.uniqlo.com/vn/vi/products/E472092-000?colorCode=COL09&sizeCode=SMA003,3,1,4,"{'one': 0, 'two': 0, 'three': 1, 'four': 0, 'five': 0}"
E469442-000,Áo Kiểu Xếp Ly Vải Dạ Mềm,588000.0000,VND,"['OFF WHITE', 'GRAY']",https://www.uniqlo.com/vn/vi/products/E469442-000?colorCode=COL01&sizeCode=SMA002,4.82,22,3.5,"{'one': 0, 'two': 1, 'three': 0, 'four': 1, 'five': 20}"
E469437-000,Áo Kiểu Vải Rayon Xếp Nếp,588000.0000,VND,['BROWN'],https://www.uniqlo.com/vn/vi/products/E469437-000?colorCode=COL36&sizeCode=SMA003,4.92,59,3.17,"{'one': 0, 'two': 0, 'three': 0, 'four': 5, 'five': 54}"
E469425-000,Áo Sơ Mi Cổ Mở Vải Dạ Mềm | Caro,588000.0000,VND,"['BEIGE', 'BROWN']",https://www.uniqlo.com/vn/vi/products/E469425-000?colorCode=COL31&sizeCode=SMA003,4.88,16,3.25,"{'one': 0, 'two': 0, 'three': 0, 'four': 2, 'five': 14}"
E469424-000,Áo Sơ Mi Cổ Mở Vải Dạ Mềm | Caro,588000.0000,VND,"['LIGHT GRAY', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E469424-000?colorCode=COL02&sizeCode=SMA003,5,14,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 14}"
E469423-000,Áo Sơ Mi Cổ Mở Vải Dạ Mềm,588000.0000,VND,"['OFF WHITE', 'PINK', 'BEIGE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E469423-000?colorCode=COL01&sizeCode=SMA002,4.88,24,3.13,"{'one': 0, 'two': 0, 'three': 1, 'four': 1, 'five': 22}"
E469422-000,Áo Sơ Mi Vải Cotton | Kẻ Sọc,588000.0000,VND,"['OFF WHITE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E469422-000?colorCode=COL01&sizeCode=SMA002,4.88,52,3,"{'one': 0, 'two': 1, 'three': 0, 'four': 3, 'five': 48}"
E469421-000,Áo Sơ Mi Vải Cotton,588000.0000,VND,"['WHITE', 'PINK', 'YELLOW', 'GREEN', 'LIGHT BLUE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E469421-000?colorCode=COL00&sizeCode=SMA002,4.73,33,3.15,"{'one': 0, 'two': 2, 'three': 0, 'four': 3, 'five': 28}"
E469418-000,Áo Kiểu Vải Rayon | Họa Tiết,588000.0000,VND,"['OFF WHITE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E469418-000?colorCode=COL01&sizeCode=SMA002,4.94,17,3.06,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 16}"
E469417-000,Áo Kiểu Vải Rayon,588000.0000,VND,"['WHITE', 'BLACK', 'PINK', 'OLIVE', 'LIGHT BLUE']",https://www.uniqlo.com/vn/vi/products/E469417-000?colorCode=COL00&sizeCode=SMA002,4.77,71,3.13,"{'one': 2, 'two': 1, 'three': 1, 'four': 3, 'five': 64}"
E464739-000,Áo Sơ Mi Vải Pha Linen Cổ Mở,588000.0000,VND,"['OFF WHITE', 'BLACK', 'ORANGE', 'OLIVE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E464739-000?colorCode=COL01&sizeCode=SMA002,4.79,331,3.21,"{'one': 6, 'two': 3, 'three': 6, 'four': 26, 'five': 290}"
E464732-000,Áo Sơ Mi Vải Linen Cao Cấp,784000.0000,VND,"['WHITE', 'PINK', 'BEIGE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E464732-000?colorCode=COL00&sizeCode=SMA003,4.87,112,3.09,"{'one': 0, 'two': 0, 'three': 1, 'four': 13, 'five': 98}"
E475660-000,Áo Kiểu Vải Rayon Cổ Mở | Tay 3/4,588000.0000,VND,"['OFF WHITE', 'LIGHT GREEN']",https://www.uniqlo.com/vn/vi/products/E475660-000?colorCode=COL01&sizeCode=SMA002,5,6,3.67,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 6}"
E472484-000,Áo Kiểu Vải Rayon Cổ Mở | Tay 3/4 | Kẻ Sọc,588000.0000,VND,"['OFF WHITE', 'LIGHT GRAY']",https://www.uniqlo.com/vn/vi/products/E472484-000?colorCode=COL01&sizeCode=SMA002,4.89,18,3.11,"{'one': 0, 'two': 0, 'three': 1, 'four': 0, 'five': 17}"
E469419-000,Áo Kiểu Vải Rayon Cổ Mở | Tay 3/4,588000.0000,VND,"['WHITE', 'PINK', 'GREEN', 'LIGHT BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E469419-000?colorCode=COL00&sizeCode=SMA002,4.87,82,3.17,"{'one': 0, 'two': 0, 'three': 2, 'four': 7, 'five': 73}"
E477742-000,Áo Kiểu Vải Rayon | Họa Tiết,489000.0000,VND,"['OFF WHITE', 'BLACK', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E477742-000?colorCode=COL01&sizeCode=SMA002,5,1,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 1}"
E477604-000,Áo Kiểu Vải Pha Linen Tay Phồng | Họa Tiết,588000.0000,VND,"['WHITE', 'YELLOW']",https://www.uniqlo.com/vn/vi/products/E477604-000?colorCode=COL00&sizeCode=SMA002,N/A,N/A,N/A,{}
E475655-000,Áo Kiểu Vải Pha Linen Tay Phồng,588000.0000,VND,"['OFF WHITE', 'BLACK', 'DARK BROWN', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E475655-000?colorCode=COL01&sizeCode=SMA002,N/A,N/A,N/A,{}
E475651-000,Áo Sơ Mi Vải Pha Linen Cổ Mở,588000.0000,VND,"['OFF WHITE', 'BLACK', 'ORANGE', 'GREEN']",https://www.uniqlo.com/vn/vi/products/E475651-000?colorCode=COL01&sizeCode=SMA002,N/A,N/A,N/A,{}
E472903-001,Áo Kiểu Vải Rayon Cổ Mở | Tay 3/4 | Kẻ Sọc,588000.0000,VND,['OFF WHITE'],https://www.uniqlo.com/vn/vi/products/E472903-001?colorCode=COL01&sizeCode=SMA006,4.69,78,3.29,"{'one': 2, 'two': 1, 'three': 2, 'four': 9, 'five': 64}"
E464721-000,Áo Kiểu Vải Rayon,489000.0000,VND,"['WHITE', 'BLACK', 'YELLOW', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E464721-000?colorCode=COL00&sizeCode=SMA002,4.86,302,3.21,"{'one': 2, 'two': 0, 'three': 4, 'four': 25, 'five': 271}"
E470193-000,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E470193-000?colorCode=COL66&sizeCode=SMA002,4.92,13,3.31,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 12}"
E470192-000,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,['GRAY'],https://www.uniqlo.com/vn/vi/products/E470192-000?colorCode=COL03&sizeCode=SMA002,5,6,3.83,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 6}"
E470191-000,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,['DARK GRAY'],https://www.uniqlo.com/vn/vi/products/E470191-000?colorCode=COL08&sizeCode=SMA002,5,6,2.83,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 6}"
E470190-002,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,['OLIVE'],https://www.uniqlo.com/vn/vi/products/E470190-002?colorCode=COL56&sizeCode=SMA002,5,1,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 1}"
E470190-001,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,['DARK BROWN'],https://www.uniqlo.com/vn/vi/products/E470190-001?colorCode=COL38&sizeCode=SMA003,5,1,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 1}"
E470189-000,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,['NATURAL'],https://www.uniqlo.com/vn/vi/products/E470189-000?colorCode=COL30&sizeCode=SMA003,5,13,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 13}"
E470188-003,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E470188-003?colorCode=COL63&sizeCode=SMA002,N/A,N/A,N/A,{}
E470188-002,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,['GREEN'],https://www.uniqlo.com/vn/vi/products/E470188-002?colorCode=COL53&sizeCode=SMA002,N/A,N/A,N/A,{}
E470188-001,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E470188-001?colorCode=COL09&sizeCode=SMA002,5,1,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 1}"
E470187-000,Áo Sơ Mi Vải Dạ | Caro,588000.0000,VND,"['GRAY', 'RED', 'DARK BROWN']",https://www.uniqlo.com/vn/vi/products/E470187-000?colorCode=COL03&sizeCode=SMA002,4.9,10,3.2,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 9}"
E470186-000,Áo Sơ Mi Vải Dạ | Button Down | Caro,588000.0000,VND,"['GRAY', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E470186-000?colorCode=COL04&sizeCode=SMA002,5,7,3.14,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 7}"
E470184-000,Áo Sơ Mi Vải Dạ | Button Down | Caro,588000.0000,VND,"['OFF WHITE', 'DARK GRAY']",https://www.uniqlo.com/vn/vi/products/E470184-000?colorCode=COL01&sizeCode=SMA002,5,5,3.2,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 5}"
E470183-000,Áo Sơ Mi Vải Dạ | Button Down | Caro,588000.0000,VND,"['BLACK', 'BEIGE']",https://www.uniqlo.com/vn/vi/products/E470183-000?colorCode=COL09&sizeCode=SMA002,5,1,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 1}"
E470182-000,Áo Sơ Mi Vải Dạ,588000.0000,VND,"['OFF WHITE', 'GRAY', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E470182-000?colorCode=COL01&sizeCode=SMA002,5,13,3.15,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 13}"
E477333-000,Quần Dài Ống Loe Rộng Vải Denim Dáng Rũ,980000.0000,VND,"['GRAY', 'NATURAL', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E477333-000?colorCode=COL06&sizeCode=INS021,N/A,N/A,N/A,{}
E472491-000,Quần Jeans Ống Suông Dáng Rộng,980000.0000,VND,"['GRAY', 'PINK', 'BEIGE', 'LIGHT BLUE', 'BLUE', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E472491-000?colorCode=COL05&sizeCode=INS021,4.91,170,3.15,"{'one': 0, 'two': 2, 'three': 0, 'four': 9, 'five': 159}"
E472485-000,Quần Jeans Dáng Rộng,980000.0000,VND,"['WHITE', 'GRAY', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E472485-000?colorCode=COL00&sizeCode=SMA002,4.89,384,3.11,"{'one': 1, 'two': 2, 'three': 3, 'four': 25, 'five': 353}"
E471631-000,Quần Dài Xếp Ly Vải Denim,784000.0000,VND,"['BLACK', 'BEIGE', 'BROWN', 'MUSTARD']",https://www.uniqlo.com/vn/vi/products/E471631-000?colorCode=COL09&sizeCode=INS022,4.93,43,3.35,"{'one': 0, 'two': 0, 'three': 0, 'four': 3, 'five': 40}"
E468848-000,Quần Dài Xếp Ly Vải Denim Dáng Rũ,784000.0000,VND,"['NATURAL', 'BEIGE', 'BLUE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E468848-000?colorCode=COL30&sizeCode=SMA003,4.9,41,3.17,"{'one': 0, 'two': 0, 'three': 0, 'four': 4, 'five': 37}"
E468841-000,Quần Jeans Ống Suông Dáng Rộng,980000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E468841-000?colorCode=COL62&sizeCode=INS024,4.84,342,3.3,"{'one': 0, 'two': 2, 'three': 12, 'four': 25, 'five': 303}"
E460311-000,Quần Xếp Ly Ống Rộng,784000.0000,VND,"['GRAY', 'BLACK', 'NATURAL', 'BEIGE', 'GREEN', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E460311-000?colorCode=COL05&sizeCode=SMA002,4.9,794,3.06,"{'one': 2, 'two': 1, 'three': 9, 'four': 53, 'five': 729}"
E469828-000,Quần Chino Dáng Rộng,784000.0000,VND,"['BLACK', 'PINK', 'NATURAL', 'BEIGE', 'GREEN', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E469828-000?colorCode=COL09&sizeCode=SMA003,4.94,100,3.07,"{'one': 0, 'two': 0, 'three': 1, 'four': 4, 'five': 95}"
E464888-000,Quần Dài Parachute (Chống Nắng),784000.0000,VND,"['GRAY', 'BLACK', 'PINK', 'NATURAL', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E464888-000?colorCode=COL07&sizeCode=SMA002,4.89,401,3.11,"{'one': 1, 'two': 0, 'three': 2, 'four': 36, 'five': 362}"
E472489-000,Quần Jeans Dáng Ôm Siêu Thoải Mái,980000.0000,VND,"['BLACK', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E472489-000?colorCode=COL09&sizeCode=INS021,4.86,59,3.08,"{'one': 1, 'two': 0, 'three': 0, 'four': 4, 'five': 54}"
E472120-000,Quần Jeans Dáng Regular Ống Suông,980000.0000,VND,"['NATURAL', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E472120-000?colorCode=COL30&sizeCode=INS022,5,4,3.25,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 4}"
E450617-000,Quần Jeans Bầu Siêu Co Giãn,980000.0000,VND,"['BLACK', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E450617-000?colorCode=COL09&sizeCode=SMA003,4.62,13,2.92,"{'one': 0, 'two': 0, 'three': 1, 'four': 3, 'five': 9}"
E471401-000,Quần Cotton Dáng Relax Dài Đến Mắt Cá | Denim,489000.0000,VND,"['BLUE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E471401-000?colorCode=COL65&sizeCode=SMA002,4.92,195,3.12,"{'one': 1, 'two': 0, 'three': 2, 'four': 7, 'five': 185}"
E470783-000,Quần Dài Vải Crepe Jersey Ống Suông,588000.0000,VND,"['BLACK', 'NATURAL', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E470783-000?colorCode=COL09&sizeCode=SMA002,4.83,60,3.18,"{'one': 0, 'two': 1, 'three': 1, 'four': 5, 'five': 53}"
E466026-000,Quần Cotton Dáng Relax Dài Đến Mắt Cá,489000.0000,VND,"['BLACK', 'PINK', 'NATURAL', 'BEIGE']",https://www.uniqlo.com/vn/vi/products/E466026-000?colorCode=COL09&sizeCode=SMA002,4.81,851,3.13,"{'one': 12, 'two': 5, 'three': 14, 'four': 68, 'five': 752}"
E455424-000,Quần Ống Suông Vải Waffle Siêu Co Giãn,489000.0000,VND,"['OFF WHITE', 'BLACK']",https://www.uniqlo.com/vn/vi/products/E455424-000?colorCode=COL01&sizeCode=SMA002,4.9,764,3.12,"{'one': 0, 'two': 3, 'three': 5, 'four': 60, 'five': 696}"
E473800-000,Quần Cotton Dáng Relax Dài Đến Mắt Cá,489000.0000,VND,"['BLACK', 'NATURAL', 'BEIGE']",https://www.uniqlo.com/vn/vi/products/E473800-000?colorCode=COL09&sizeCode=SMA002,N/A,N/A,N/A,{}
E470334-000,Quần Dài Vải Waffle Siêu Co Giãn,489000.0000,VND,"['OFF WHITE', 'BLACK', 'PINK', 'DARK GREEN']",https://www.uniqlo.com/vn/vi/products/E470334-000?colorCode=COL01&sizeCode=SMA002,5,8,2.88,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 8}"
E468543-000,Quần Dài Vải Linen Pha | Kẻ Sọc,489000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E468543-000?colorCode=COL67&sizeCode=SMA003,4.78,40,3.15,"{'one': 1, 'two': 0, 'three': 1, 'four': 3, 'five': 35}"
E467603-000,Quần Dài Vải Linen Pha,489000.0000,VND,"['BEIGE', 'BROWN', 'GREEN', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E467603-000?colorCode=COL31&sizeCode=SMA002,4.92,183,3.09,"{'one': 0, 'two': 0, 'three': 3, 'four': 9, 'five': 171}"
E456042-000,Quần Denim Vải Jersey Ống Ôm Dần,588000.0000,VND,"['OFF WHITE', 'BLACK', 'BLUE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E456042-000?colorCode=COL01&sizeCode=SMA002,4.84,598,3.15,"{'one': 2, 'two': 1, 'three': 9, 'four': 67, 'five': 519}"
E473801-000,Quần Cotton Dáng Relax Dài Đến Mắt Cá | Denim,489000.0000,VND,"['BLUE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E473801-000?colorCode=COL65&sizeCode=SMA002,5,2,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 2}"
E470173-000,Quần Dệt Kim Vải Gân Có Thể Giặt Máy,489000.0000,VND,"['DARK GRAY', 'BLACK', 'NATURAL', 'KHAKI', 'BROWN', 'DARK GREEN', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E470173-000?colorCode=COL08&sizeCode=SMA002,4.74,84,3.18,"{'one': 2, 'two': 1, 'three': 2, 'four': 7, 'five': 72}"
